time,high,low,open,volumefrom,volumeto,close
1503795600,629.97,620.73,622.5,5197.25,3230642.68,621.61
1503799200,624.64,617.2,621.61,4777.81,2957246.82,618.95
1503802800,616.08,613.04,618.95,4670.08,2871075.1,614.78
1503806400,616.08,609.56,614.78,4724.08,2879591.08,609.56
1503810000,610.49,595.38,607.37,5469.04,3283795.97,606.49
1503813600,608.27,596.08,605.85,7945.13,4756681.8,598.69
1503817200,603.25,598.03,598.69,5108.1,3065920.14,600.21
1503820800,598.54,591.6,600.21,6232.88,3687375.27,591.6
1503824400,592.11,586.92,591.6,6535.91,3847373.36,588.65
1503828000,589.47,582.55,588.65,7437.05,4348522.34,584.71
1503831600,604.16,583.14,583.18,4104.31,2447444.02,596.21
1503835200,593.74,582.48,596.45,6109.66,3577270.94,585.51
1503838800,602.33,585.85,585.51,6584.82,3954831.86,600.6
1503842400,641.94,599.17,599.4,11137.46,6959864.97,641.88
1503846000,651.88,620.76,641.88,11738.72,7487377.36,629.56
1503849600,634.34,614.31,632.38,8510.63,5228176.2,614.31
1503853200,626.83,613.75,614.31,5766.92,3562071.55,617.67
1503856800,618.6,606.81,617.67,5959.6,3676200.88,616.85
1503860400,617.94,610.95,616.85,4596.13,2830111.96,615.76
1503864000,615.63,602.09,615.76,6728.09,4071511.48,605.15
1503867600,609,603.77,605.15,3914.83,2370477.42,605.51
1503871200,621.93,602.78,605.51,6366.03,3953652.59,621.05
1503874800,624.05,617.1,621.05,5293.15,3280185.96,619.7
1503878400,625.34,613.26,619.7,5870.2,3607571.91,614.56
1503882000,616.21,606.29,614.56,5016.49,3063079.91,610.6
1503885600,614.79,602.7,610.6,6272.23,3799215.66,605.72
1503889200,606.12,601.4,605.72,6053.95,3656436.99,603.98
1503892800,613.03,598.54,603.98,6109.38,3703572.18,606.21
1503896400,604.8,595.48,606.21,5521.4,3311267.53,599.72
1503900000,605.28,600.59,599.72,5886.61,3555513.55,604
1503903600,609.63,604.05,604,4905.7,2963303.98,604.05
1503907200,603.98,595.84,604.05,8754.78,5253965.85,600.13
1503910800,603.7,598.97,600.13,5467.89,3275080.15,598.97
1503914400,605.88,599.83,598.97,6010.38,3615588.71,601.56
1503918000,605.82,601.06,601.56,5244.42,3174901.59,605.39
1503921600,603.58,600.99,605.39,5416.75,3260094.7,601.85
1503925200,605.13,601.24,601.85,4878.46,2939450.59,602.54
1503928800,602.83,598.51,602.54,5592.1,3354160.48,599.8
1503932400,597.83,593.1,599.8,5720.88,3407824.69,595.68
1503936000,603.41,593.43,595.68,5812.5,3474543.05,597.77
1503939600,599.58,591.76,597.77,7788.41,4622383.76,593.5
1503943200,599.32,589.77,593.5,5749.91,3421073.8,594.98
1503946800,599.19,588.32,594.98,5655.98,3366881.38,595.28
1503950400,596.44,581.81,596.11,4018.3,2358874.41,590.67
1503954000,600.36,594.66,591.38,6297.97,3747931.36,595.1
1503957600,595.12,588.99,595.1,7341.36,4352943.43,592.93
1503961200,594.45,590.94,592.93,6403.45,3789650,591.81
1503964800,592.67,588.29,591.81,4995.16,2951729.71,590.92
1503968400,593.49,587.36,590.92,5538.72,3287152.47,593.49
1503972000,596.56,590,593.49,5893.29,3482172.39,590.87
1503975600,593.91,588.64,590.87,5667.2,3345909.44,590.4
1503979200,590.94,584.35,590.4,5400.47,3186611.17,590.06
1503982800,589.33,586.27,590.06,4367.82,2564525.15,587.14
1503986400,594.03,583.97,587.14,6713.66,3979277.49,592.71
1503990000,592.27,580.07,592.71,7075.48,4184396.86,591.39
1503993600,597.32,585.08,591.39,6315.06,3738976.89,592.07
1503997200,590.75,582.03,592.07,6244.29,3653406.95,585.08
1504000800,587.96,576.59,585.08,8990.02,5226800.22,581.4
1504004400,585.91,577.13,581.4,7007.04,4059350.54,579.32
1504008000,587.01,582.12,579.32,8317.4,4849155.99,583.01
1504011600,604.11,571.88,583.01,17568.12,10079128.43,573.72
1504015200,578.33,562.79,573.72,15325.71,8765247.56,571.93
1504018800,574.88,556.07,571.93,14672.97,8206347.01,559.28
1504022400,587.39,552.27,559.28,15291.39,8981947.79,587.39
1504026000,588.24,566.79,587.39,9264.1,5267713.98,568.62
1504029600,570.09,560.03,568.62,10235.78,5769786.85,563.69
1504033200,566.35,551.65,563.69,12692.47,7007637.73,552.11
1504036800,553.13,530.12,552.11,19672.78,10537577.77,535.64
1504040400,535.32,524.32,534.83,7719.54,4073820.16,524.79
1504044000,554.59,523.76,526.29,17383.93,9456983.54,544.01
1504047600,561.33,542.48,544.01,10476.06,5731241.75,547.08
1504051200,560.74,545.54,547.08,10362.65,5677138.94,547.85
1504054800,550.46,527.81,547.85,12726.21,6870001.55,539.83
1504058400,546.33,536.64,539.83,7371.3,4010152.56,544.02
1504062000,546.32,541.26,544.02,6759.91,3683765.87,544.94
1504065600,546.61,530.91,544.94,10755.52,5794626.61,538.76
1504069200,542.9,539.2,538.76,6162.96,3323086.61,539.2
1504072800,540.29,531.98,539.2,7894.58,4210712,533.37
1504076400,549.23,528.62,533.37,9152.92,4997704.98,546.02
1504080000,575.81,544.04,544.68,7324.47,4140368.15,575.81
1504083600,613.18,574.35,575.81,20326.17,12039110.43,584.66
1504087200,585.72,562.28,584.66,5762.14,3293951.58,575.13
1504090800,578.16,566.3,575.13,3429.72,1966386.71,569.72
1504094400,576.8,555.76,570.66,8057.8,4478226.05,555.76
1504098000,567.52,552.41,555.76,9240.58,5159602.59,558.36
1504101600,579.18,557.31,557.31,4686.49,2684191.66,567.46
1504105200,572.72,565.86,570.86,9650.1,5465029.22,566.32
1504108800,568.89,558.34,566.32,8652.58,4850899.23,560.63
1504112400,567.01,561.49,560.63,5341.88,3014155.98,564.25
1504116000,564.02,557.6,564.25,5014,2804999.27,559.43
1504119600,563.14,553.56,559.43,6375.55,3552520.24,557.21
1504123200,565.13,558.73,557.21,6131.18,3456518.55,563.76
1504126800,585.77,563.81,563.76,8425.05,4788652.41,568.38
1504130400,582.74,565.57,567.46,4046.24,2440762.92,573.16
1504134000,580.67,572.42,573.01,5579.89,3232395.28,579.29
1504137600,594.12,580.78,579.29,7379.94,4320074.89,585.38
1504141200,590.98,579.45,585.38,6496.15,3767186.67,579.91
1504144800,585.97,577.65,579.91,4543.65,2626729.5,578.11
1504148400,578.96,568.78,578.11,4778.54,2744464.02,574.33
1504152000,588.29,573.48,574.33,5188.51,3045143.82,586.9
1504155600,592.23,580.18,586.9,5725.44,3337715.28,582.96
1504159200,586.21,575.14,582.96,4911.06,2876662.92,585.75
1504162800,602.51,587.71,585.75,8914.85,5346576.59,599.74
1504166400,599.68,593.21,599.74,6242.66,3743573.38,599.68
1504170000,610.76,596.9,599.68,7586.7,4535482.78,597.82
1504173600,607.02,594.89,597.82,7870.85,4715337.45,599.09
1504177200,604.51,599.81,599.09,5584.15,3354671.74,600.75
1504180800,602.29,598.06,600.75,5671.22,3399707.82,599.47
1504184400,613.67,602.31,599.47,7333.62,4441428.01,605.63
1504188000,605.97,593.25,605.63,7948.25,4752718.69,597.96
1504191600,603.69,593.8,597.96,6719.27,3993057.16,594.27
1504195200,599.51,580.59,594.27,7183.74,4279559.26,595.73
1504198800,596.34,582.77,596.24,5029.12,2950296.19,591.08
1504202400,596.73,587.21,591.54,6833.64,4048577.65,592.45
1504206000,589.09,579.64,592.45,7051.23,4127180.2,585.31
1504209600,596.41,586.45,585.31,4787.73,2855451.26,596.41
1504213200,595.62,584.26,596.41,7365.49,4362651.31,592.31
1504216800,597.25,586.82,592.31,6988.43,4144001,592.98
1504220400,595.2,590.47,592.98,6056.93,3599368.84,594.26
1504224000,599.61,589.6,594.26,6278.72,3749808.7,597.23
1504227600,600.01,590.47,597.23,6545.07,3908381.43,597.15
1504231200,600.38,583.7,597.15,7042.88,4204903.77,597.04
1504234800,599.1,587.69,597.04,6175.16,3681904.54,596.24
1504238400,593.15,588.92,596.24,6565.82,3894508.48,593.15
1504242000,593.85,587.73,593.15,5911.38,3504891.53,592.91
1504245600,596.73,591.06,592.91,7068.66,4204741.39,594.84
1504249200,598.64,595.8,594.84,8257.51,4927633.3,596.75
1504252800,602.34,600.43,596.75,6224.81,3743501.78,601.38
1504256400,601.71,598.83,601.38,5774.68,3471894.13,601.23
1504260000,604.84,601.96,601.23,5432.53,3280592.69,603.88
1504263600,605.69,600.41,603.88,7575.26,4573728.06,603.77
1504267200,608.58,605.68,603.77,5558.59,3374781.83,607.13
1504270800,605.12,599.33,607.13,5074.24,3050923.84,601.26
1504274400,606.41,598.71,601.26,7199.73,4362498.02,605.93
1504278000,622.87,601.3,602.72,5377.76,3299477.58,622.52
1504281600,653.56,620.93,622.52,13710.53,8790342.95,643.41
1504285200,650.31,628.54,646.72,15522.3,9808950.91,631.93
1504288800,643.59,626.21,631.93,20393.25,13115040.11,643.11
1504292400,648.8,639.06,643.11,19899.19,12726484.32,639.55
1504296000,640.41,633.58,639.55,19416.47,12387124.36,637.97
1504299600,636.5,631.15,637.97,19139.44,12089211.96,631.64
1504303200,636.47,634.03,631.64,10748.03,6825011.81,635
1504306800,640.82,629.01,635,8715.78,5503782.84,631.47
1504310400,631.45,614.22,631.47,8075.22,4999720.54,619.14
1504314000,631.92,616.54,619.14,11959.45,7557376.66,631.92
1504317600,641.89,621.25,631.92,16141.48,10218313.04,633.05
1504321200,624.96,617.72,633.05,6981.46,4339525.41,621.58
1504324800,627.68,622.84,621.58,1840.19,1150601.4,625.26
1504328400,625.09,589.05,625.09,7250.11,4353148.82,589.87
1504332000,606.93,587.34,589.87,5492.92,3280531.16,601.78
1504335600,609.81,599.92,601.78,2628.46,1586531.5,603.9
1504339200,606.83,590.4,603.9,3486.49,2108511.3,599.81
1504342800,600.73,584.06,599.81,2765.91,1624356.69,587.18
1504346400,600.96,591.07,592.56,2870.1,1705899.01,594.37
1504350000,598.42,589.98,594.37,4902.94,2929442.37,597.49
1504353600,597.82,589.94,597.49,6159.33,3653622.07,593.18
1504357200,595.71,590.14,593.18,4839.81,2862904.55,591.53
1504360800,590.62,564.79,590.62,5891.69,3382112.91,572.94
1504364400,583.75,576.44,576.91,8454.14,4904228.86,580.1
1504368000,581.47,574.66,580.1,6025.07,3489693.67,579.2
1504371600,590.13,586.91,579.2,2977.14,1750056.7,587.83
1504375200,584.34,575.29,583.11,1529.1,887569,577.02
1504378800,585.24,581.59,582.71,2670.62,1554424.02,582.05
1504382400,577.09,563.38,577.09,1624.88,919528.34,566.13
1504386000,568.56,560.98,566.13,1737.78,980674.63,561.94
1504389600,574.79,561.71,561.94,1299.77,736508.53,565.63
1504393200,573.35,563.66,565.63,1068.51,606068.42,572.65
1504396800,583.78,572.13,572.65,2044.91,1184446.41,579.63
1504400400,584.24,579.17,585.35,3236.06,1883167.44,581.93
1504404000,585.59,580.52,581.93,5977.6,3497678.01,585.13
1504407600,593.88,586.48,585.13,11002.34,6518798.02,592.49
1504411200,602.35,599.54,592.49,9475.23,5694100.81,600.95
1504414800,603.63,600.33,600.95,4934.36,2964566.27,600.8
1504418400,592.72,589.47,600.8,8107.11,4782691.12,589.94
1504422000,594.78,590.6,589.94,4846.79,2880543.47,594.32
1504425600,596.91,591.78,594.32,5265.55,3133244.53,595.05
1504429200,587.36,583.24,595.05,5604.72,3274027.18,584.16
1504432800,584.92,581.26,584.16,4076.69,2377064.23,583.09
1504436400,581.55,574.72,583.09,7000.82,4026716.09,575.18
1504440000,581.08,577.87,575.18,6827.07,3957662.24,579.7
1504443600,564.1,557.05,579.7,6048.71,3409433.87,563.66
1504447200,584.61,566.86,563.66,19370.17,11315442.22,584.17
